Year,State,Variable_ID,Variable,Value
1984 - 1985,"Goa, Daman & Diu",55,Electricity Quantity,3.0
1984 - 1985,Gujarat,55,Electricity Quantity,117.0
1984 - 1985,Haryana,55,Electricity Quantity,3.0
1984 - 1985,Himachal Pradesh,55,Electricity Quantity,
1984 - 1985,Jammu & Kashmir,55,Electricity Quantity,
1984 - 1985,Jharkhand,55,Electricity Quantity,
1984 - 1985,Karnataka,55,Electricity Quantity,103.0
1984 - 1985,Kerala,55,Electricity Quantity,14.0
1984 - 1985,Ladakh,55,Electricity Quantity,
1984 - 1985,Lakshadweep,55,Electricity Quantity,
1984 - 1985,Madhya Pradesh,55,Electricity Quantity,22.0
1984 - 1985,Maharashtra,55,Electricity Quantity,511.0
1984 - 1985,Manipur,55,Electricity Quantity,
1984 - 1985,Meghalaya,55,Electricity Quantity,
1984 - 1985,Mizoram,55,Electricity Quantity,
1984 - 1985,Nagaland,55,Electricity Quantity,0.0
1984 - 1985,Orissa,55,Electricity Quantity,
1984 - 1985,Puducherry,55,Electricity Quantity,0.0
1984 - 1985,Punjab,55,Electricity Quantity,290.0
1984 - 1985,Rajasthan,55,Electricity Quantity,15.0
1984 - 1985,Sikkim,55,Electricity Quantity,
1984 - 1985,Tamil Nadu,55,Electricity Quantity,655.0
1984 - 1985,Telangana,55,Electricity Quantity,
1984 - 1985,Tripura,55,Electricity Quantity,
1984 - 1985,Uttar Pradesh,55,Electricity Quantity,41.0
1984 - 1985,Uttarakhand,55,Electricity Quantity,
1984 - 1985,West Bengal,55,Electricity Quantity,69.0
1985 - 1986,Andaman & Nicobar Islands,55,Electricity Quantity,
1985 - 1986,Andhra Pradesh,55,Electricity Quantity,17.0
1985 - 1986,Arunachal Pradesh,55,Electricity Quantity,
1985 - 1986,Assam,55,Electricity Quantity,0.0
1985 - 1986,Bihar,55,Electricity Quantity,0.0
1985 - 1986,Chandigarh,55,Electricity Quantity,
1985 - 1986,Chhattisgarh,55,Electricity Quantity,
1985 - 1986,Dadra & Nagar Haveli,55,Electricity Quantity,
1985 - 1986,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
1985 - 1986,Daman & Diu,55,Electricity Quantity,
1985 - 1986,Delhi,55,Electricity Quantity,304.0
1985 - 1986,Goa,55,Electricity Quantity,
1985 - 1986,"Goa, Daman & Diu",55,Electricity Quantity,3.0
1985 - 1986,Gujarat,55,Electricity Quantity,125.0
1985 - 1986,Haryana,55,Electricity Quantity,4.0
1985 - 1986,Himachal Pradesh,55,Electricity Quantity,
1985 - 1986,Jammu & Kashmir,55,Electricity Quantity,
1985 - 1986,Jharkhand,55,Electricity Quantity,
1985 - 1986,Karnataka,55,Electricity Quantity,97.0
1985 - 1986,Kerala,55,Electricity Quantity,17.0
1985 - 1986,Ladakh,55,Electricity Quantity,
1985 - 1986,Lakshadweep,55,Electricity Quantity,
1985 - 1986,Madhya Pradesh,55,Electricity Quantity,22.0
1985 - 1986,Maharashtra,55,Electricity Quantity,518.0
1985 - 1986,Manipur,55,Electricity Quantity,
1985 - 1986,Meghalaya,55,Electricity Quantity,
1985 - 1986,Mizoram,55,Electricity Quantity,
1985 - 1986,Nagaland,55,Electricity Quantity,0.0
1985 - 1986,Orissa,55,Electricity Quantity,4.0
1985 - 1986,Puducherry,55,Electricity Quantity,0.0
1985 - 1986,Punjab,55,Electricity Quantity,320.0
1985 - 1986,Rajasthan,55,Electricity Quantity,21.0
1985 - 1986,Sikkim,55,Electricity Quantity,
1985 - 1986,Tamil Nadu,55,Electricity Quantity,448.0
1985 - 1986,Telangana,55,Electricity Quantity,
1985 - 1986,Tripura,55,Electricity Quantity,
1985 - 1986,Uttar Pradesh,55,Electricity Quantity,64.0
1985 - 1986,Uttarakhand,55,Electricity Quantity,
1985 - 1986,West Bengal,55,Electricity Quantity,87.0
1986 - 1987,Andaman & Nicobar Islands,55,Electricity Quantity,
1986 - 1987,Andhra Pradesh,55,Electricity Quantity,10.0
1986 - 1987,Arunachal Pradesh,55,Electricity Quantity,
1986 - 1987,Assam,55,Electricity Quantity,0.0
1986 - 1987,Bihar,55,Electricity Quantity,3.0
1986 - 1987,Chandigarh,55,Electricity Quantity,
1986 - 1987,Chhattisgarh,55,Electricity Quantity,
1986 - 1987,Dadra & Nagar Haveli,55,Electricity Quantity,
1986 - 1987,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
1986 - 1987,Daman & Diu,55,Electricity Quantity,
1986 - 1987,Delhi,55,Electricity Quantity,304.0
1986 - 1987,Goa,55,Electricity Quantity,
1986 - 1987,"Goa, Daman & Diu",55,Electricity Quantity,5.0
1986 - 1987,Gujarat,55,Electricity Quantity,123.0
1986 - 1987,Haryana,55,Electricity Quantity,5.0
1986 - 1987,Himachal Pradesh,55,Electricity Quantity,
1986 - 1987,Jammu & Kashmir,55,Electricity Quantity,9.0
1986 - 1987,Jharkhand,55,Electricity Quantity,
1986 - 1987,Karnataka,55,Electricity Quantity,101.0
1986 - 1987,Kerala,55,Electricity Quantity,12.0
1986 - 1987,Ladakh,55,Electricity Quantity,
1986 - 1987,Lakshadweep,55,Electricity Quantity,
1986 - 1987,Madhya Pradesh,55,Electricity Quantity,19.0
1986 - 1987,Maharashtra,55,Electricity Quantity,533.0
1986 - 1987,Manipur,55,Electricity Quantity,
1986 - 1987,Meghalaya,55,Electricity Quantity,
1986 - 1987,Mizoram,55,Electricity Quantity,
1986 - 1987,Nagaland,55,Electricity Quantity,0.0
1986 - 1987,Orissa,55,Electricity Quantity,
1986 - 1987,Puducherry,55,Electricity Quantity,0.0
1986 - 1987,Punjab,55,Electricity Quantity,308.0
1986 - 1987,Rajasthan,55,Electricity Quantity,19.0
1986 - 1987,Sikkim,55,Electricity Quantity,
1986 - 1987,Tamil Nadu,55,Electricity Quantity,480.0
1986 - 1987,Telangana,55,Electricity Quantity,
1986 - 1987,Tripura,55,Electricity Quantity,
1986 - 1987,Uttar Pradesh,55,Electricity Quantity,49.0
1986 - 1987,Uttarakhand,55,Electricity Quantity,
1986 - 1987,West Bengal,55,Electricity Quantity,69.0
1987 - 1988,Andaman & Nicobar Islands,55,Electricity Quantity,
1987 - 1988,Andhra Pradesh,55,Electricity Quantity,20.0
1987 - 1988,Arunachal Pradesh,55,Electricity Quantity,
1987 - 1988,Assam,55,Electricity Quantity,0.0
1987 - 1988,Bihar,55,Electricity Quantity,4.0
1987 - 1988,Chandigarh,55,Electricity Quantity,
1987 - 1988,Chhattisgarh,55,Electricity Quantity,
1987 - 1988,Dadra & Nagar Haveli,55,Electricity Quantity,
1987 - 1988,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
1987 - 1988,Daman & Diu,55,Electricity Quantity,
1987 - 1988,Delhi,55,Electricity Quantity,472.0
1987 - 1988,Goa,55,Electricity Quantity,
1987 - 1988,"Goa, Daman & Diu",55,Electricity Quantity,5.0
1987 - 1988,Gujarat,55,Electricity Quantity,146.0
1987 - 1988,Haryana,55,Electricity Quantity,4.0
1987 - 1988,Himachal Pradesh,55,Electricity Quantity,
1987 - 1988,Jammu & Kashmir,55,Electricity Quantity,4.0
1987 - 1988,Jharkhand,55,Electricity Quantity,
1987 - 1988,Karnataka,55,Electricity Quantity,96.0
1987 - 1988,Kerala,55,Electricity Quantity,27.0
1987 - 1988,Ladakh,55,Electricity Quantity,
1987 - 1988,Lakshadweep,55,Electricity Quantity,
1987 - 1988,Madhya Pradesh,55,Electricity Quantity,17.0
1987 - 1988,Maharashtra,55,Electricity Quantity,412.0
1987 - 1988,Manipur,55,Electricity Quantity,
1987 - 1988,Meghalaya,55,Electricity Quantity,
1987 - 1988,Mizoram,55,Electricity Quantity,
1987 - 1988,Nagaland,55,Electricity Quantity,0.0
1987 - 1988,Orissa,55,Electricity Quantity,4.0
1987 - 1988,Puducherry,55,Electricity Quantity,5.0
1987 - 1988,Punjab,55,Electricity Quantity,354.0
1987 - 1988,Rajasthan,55,Electricity Quantity,17.0
1987 - 1988,Sikkim,55,Electricity Quantity,
1987 - 1988,Tamil Nadu,55,Electricity Quantity,541.0
1987 - 1988,Telangana,55,Electricity Quantity,
1987 - 1988,Tripura,55,Electricity Quantity,
1987 - 1988,Uttar Pradesh,55,Electricity Quantity,72.0
1987 - 1988,Uttarakhand,55,Electricity Quantity,
1987 - 1988,West Bengal,55,Electricity Quantity,76.0
1988 - 1989,Andaman & Nicobar Islands,55,Electricity Quantity,
1988 - 1989,Andhra Pradesh,55,Electricity Quantity,14.0
1988 - 1989,Arunachal Pradesh,55,Electricity Quantity,
1988 - 1989,Assam,55,Electricity Quantity,0.0
1988 - 1989,Bihar,55,Electricity Quantity,4.0
1988 - 1989,Chandigarh,55,Electricity Quantity,
1988 - 1989,Chhattisgarh,55,Electricity Quantity,
1988 - 1989,Dadra & Nagar Haveli,55,Electricity Quantity,
1988 - 1989,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
1988 - 1989,Daman & Diu,55,Electricity Quantity,
1988 - 1989,Delhi,55,Electricity Quantity,356.0
1988 - 1989,Goa,55,Electricity Quantity,
1988 - 1989,"Goa, Daman & Diu",55,Electricity Quantity,6.0
1988 - 1989,Gujarat,55,Electricity Quantity,140.0
1988 - 1989,Haryana,55,Electricity Quantity,9.0
1988 - 1989,Himachal Pradesh,55,Electricity Quantity,
1988 - 1989,Jammu & Kashmir,55,Electricity Quantity,3.0
1988 - 1989,Jharkhand,55,Electricity Quantity,
1988 - 1989,Karnataka,55,Electricity Quantity,125.0
1988 - 1989,Kerala,55,Electricity Quantity,13.0
1988 - 1989,Ladakh,55,Electricity Quantity,
1988 - 1989,Lakshadweep,55,Electricity Quantity,
1988 - 1989,Madhya Pradesh,55,Electricity Quantity,28.0
1988 - 1989,Maharashtra,55,Electricity Quantity,576.0
1988 - 1989,Manipur,55,Electricity Quantity,
1988 - 1989,Meghalaya,55,Electricity Quantity,
1988 - 1989,Mizoram,55,Electricity Quantity,
1988 - 1989,Nagaland,55,Electricity Quantity,0.0
1988 - 1989,Orissa,55,Electricity Quantity,3.0
1988 - 1989,Puducherry,55,Electricity Quantity,3.0
1988 - 1989,Punjab,55,Electricity Quantity,351.0
1988 - 1989,Rajasthan,55,Electricity Quantity,26.0
1988 - 1989,Sikkim,55,Electricity Quantity,
1988 - 1989,Tamil Nadu,55,Electricity Quantity,560.0
1988 - 1989,Telangana,55,Electricity Quantity,
1988 - 1989,Tripura,55,Electricity Quantity,
1988 - 1989,Uttar Pradesh,55,Electricity Quantity,100.0
1988 - 1989,Uttarakhand,55,Electricity Quantity,
1988 - 1989,West Bengal,55,Electricity Quantity,77.0
1989 - 1990,Andaman & Nicobar Islands,55,Electricity Quantity,
1989 - 1990,Andhra Pradesh,55,Electricity Quantity,25.0
1989 - 1990,Arunachal Pradesh,55,Electricity Quantity,
1989 - 1990,Assam,55,Electricity Quantity,
1989 - 1990,Bihar,55,Electricity Quantity,8.0
1989 - 1990,Chandigarh,55,Electricity Quantity,
1989 - 1990,Chhattisgarh,55,Electricity Quantity,
1989 - 1990,Dadra & Nagar Haveli,55,Electricity Quantity,
1989 - 1990,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
1989 - 1990,Daman & Diu,55,Electricity Quantity,
1989 - 1990,Delhi,55,Electricity Quantity,366.0
1989 - 1990,Goa,55,Electricity Quantity,7.0
1989 - 1990,"Goa, Daman & Diu",55,Electricity Quantity,
1989 - 1990,Gujarat,55,Electricity Quantity,111.0
1989 - 1990,Haryana,55,Electricity Quantity,14.0
1989 - 1990,Himachal Pradesh,55,Electricity Quantity,0.0
1989 - 1990,Jammu & Kashmir,55,Electricity Quantity,4.0
1989 - 1990,Jharkhand,55,Electricity Quantity,
1989 - 1990,Karnataka,55,Electricity Quantity,157.0
1989 - 1990,Kerala,55,Electricity Quantity,13.0
1989 - 1990,Ladakh,55,Electricity Quantity,
1989 - 1990,Lakshadweep,55,Electricity Quantity,
1989 - 1990,Madhya Pradesh,55,Electricity Quantity,17.0
1989 - 1990,Maharashtra,55,Electricity Quantity,517.0
1989 - 1990,Manipur,55,Electricity Quantity,
1989 - 1990,Meghalaya,55,Electricity Quantity,
1989 - 1990,Mizoram,55,Electricity Quantity,
1989 - 1990,Nagaland,55,Electricity Quantity,
1989 - 1990,Orissa,55,Electricity Quantity,7.0
1989 - 1990,Puducherry,55,Electricity Quantity,
1989 - 1990,Punjab,55,Electricity Quantity,401.0
1989 - 1990,Rajasthan,55,Electricity Quantity,3.0
1989 - 1990,Sikkim,55,Electricity Quantity,
1989 - 1990,Tamil Nadu,55,Electricity Quantity,683.0
1989 - 1990,Telangana,55,Electricity Quantity,
1989 - 1990,Tripura,55,Electricity Quantity,
1989 - 1990,Uttar Pradesh,55,Electricity Quantity,94.0
1989 - 1990,Uttarakhand,55,Electricity Quantity,
1989 - 1990,West Bengal,55,Electricity Quantity,47.0
1991 - 1992,Andaman & Nicobar Islands,55,Electricity Quantity,
1991 - 1992,Andhra Pradesh,55,Electricity Quantity,24.0
1991 - 1992,Arunachal Pradesh,55,Electricity Quantity,
1991 - 1992,Assam,55,Electricity Quantity,
1991 - 1992,Bihar,55,Electricity Quantity,3.0
1991 - 1992,Chandigarh,55,Electricity Quantity,
1991 - 1992,Chhattisgarh,55,Electricity Quantity,
1991 - 1992,Dadra & Nagar Haveli,55,Electricity Quantity,
1991 - 1992,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
1991 - 1992,Daman & Diu,55,Electricity Quantity,
1991 - 1992,Delhi,55,Electricity Quantity,434.0
1991 - 1992,Goa,55,Electricity Quantity,10.0
1991 - 1992,"Goa, Daman & Diu",55,Electricity Quantity,
1991 - 1992,Gujarat,55,Electricity Quantity,112.0
1991 - 1992,Haryana,55,Electricity Quantity,12.0
1991 - 1992,Himachal Pradesh,55,Electricity Quantity,3.0
1991 - 1992,Jammu & Kashmir,55,Electricity Quantity,4.0
1991 - 1992,Jharkhand,55,Electricity Quantity,
1991 - 1992,Karnataka,55,Electricity Quantity,234.0
1991 - 1992,Kerala,55,Electricity Quantity,14.0
1991 - 1992,Ladakh,55,Electricity Quantity,
1991 - 1992,Lakshadweep,55,Electricity Quantity,
1991 - 1992,Madhya Pradesh,55,Electricity Quantity,15.0
1991 - 1992,Maharashtra,55,Electricity Quantity,593.0
1991 - 1992,Manipur,55,Electricity Quantity,
1991 - 1992,Meghalaya,55,Electricity Quantity,
1991 - 1992,Mizoram,55,Electricity Quantity,
1991 - 1992,Nagaland,55,Electricity Quantity,
1991 - 1992,Orissa,55,Electricity Quantity,5.0
1991 - 1992,Puducherry,55,Electricity Quantity,
1991 - 1992,Punjab,55,Electricity Quantity,477.0
1991 - 1992,Rajasthan,55,Electricity Quantity,25.0
1991 - 1992,Sikkim,55,Electricity Quantity,
1991 - 1992,Tamil Nadu,55,Electricity Quantity,875.0
1991 - 1992,Telangana,55,Electricity Quantity,
1991 - 1992,Tripura,55,Electricity Quantity,
1991 - 1992,Uttar Pradesh,55,Electricity Quantity,130.0
1991 - 1992,Uttarakhand,55,Electricity Quantity,
1991 - 1992,West Bengal,55,Electricity Quantity,40.0
1992 - 1993,Andaman & Nicobar Islands,55,Electricity Quantity,
1992 - 1993,Andhra Pradesh,55,Electricity Quantity,28.0
1992 - 1993,Arunachal Pradesh,55,Electricity Quantity,
1992 - 1993,Assam,55,Electricity Quantity,
1992 - 1993,Bihar,55,Electricity Quantity,4.0
1992 - 1993,Chandigarh,55,Electricity Quantity,
1992 - 1993,Chhattisgarh,55,Electricity Quantity,
1992 - 1993,Dadra & Nagar Haveli,55,Electricity Quantity,
1992 - 1993,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
1992 - 1993,Daman & Diu,55,Electricity Quantity,
1992 - 1993,Delhi,55,Electricity Quantity,457.0
1992 - 1993,Goa,55,Electricity Quantity,7.0
1992 - 1993,"Goa, Daman & Diu",55,Electricity Quantity,
1992 - 1993,Gujarat,55,Electricity Quantity,134.0
1992 - 1993,Haryana,55,Electricity Quantity,23.0
1992 - 1993,Himachal Pradesh,55,Electricity Quantity,3.0
1992 - 1993,Jammu & Kashmir,55,Electricity Quantity,5.0
1992 - 1993,Jharkhand,55,Electricity Quantity,
1992 - 1993,Karnataka,55,Electricity Quantity,266.0
1992 - 1993,Kerala,55,Electricity Quantity,13.0
1992 - 1993,Ladakh,55,Electricity Quantity,
1992 - 1993,Lakshadweep,55,Electricity Quantity,
1992 - 1993,Madhya Pradesh,55,Electricity Quantity,17.0
1992 - 1993,Maharashtra,55,Electricity Quantity,656.0
1992 - 1993,Manipur,55,Electricity Quantity,
1992 - 1993,Meghalaya,55,Electricity Quantity,
1992 - 1993,Mizoram,55,Electricity Quantity,
1992 - 1993,Nagaland,55,Electricity Quantity,
1992 - 1993,Orissa,55,Electricity Quantity,5.0
1992 - 1993,Puducherry,55,Electricity Quantity,5.0
1992 - 1993,Punjab,55,Electricity Quantity,496.0
1992 - 1993,Rajasthan,55,Electricity Quantity,31.0
1992 - 1993,Sikkim,55,Electricity Quantity,
1992 - 1993,Tamil Nadu,55,Electricity Quantity,1160.0
1992 - 1993,Telangana,55,Electricity Quantity,
1992 - 1993,Tripura,55,Electricity Quantity,
1992 - 1993,Uttar Pradesh,55,Electricity Quantity,118.0
1992 - 1993,Uttarakhand,55,Electricity Quantity,
1992 - 1993,West Bengal,55,Electricity Quantity,43.0
1993 - 1994,Andaman & Nicobar Islands,55,Electricity Quantity,
1993 - 1994,Andhra Pradesh,55,Electricity Quantity,51.0
1993 - 1994,Arunachal Pradesh,55,Electricity Quantity,
1993 - 1994,Assam,55,Electricity Quantity,
1993 - 1994,Bihar,55,Electricity Quantity,6.0
1993 - 1994,Chandigarh,55,Electricity Quantity,
1993 - 1994,Chhattisgarh,55,Electricity Quantity,
1993 - 1994,Dadra & Nagar Haveli,55,Electricity Quantity,
1993 - 1994,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
1993 - 1994,Daman & Diu,55,Electricity Quantity,
1993 - 1994,Delhi,55,Electricity Quantity,639.0
1993 - 1994,Goa,55,Electricity Quantity,7.0
1993 - 1994,"Goa, Daman & Diu",55,Electricity Quantity,
1993 - 1994,Gujarat,55,Electricity Quantity,142.0
1993 - 1994,Haryana,55,Electricity Quantity,50.0
1993 - 1994,Himachal Pradesh,55,Electricity Quantity,3.0
1993 - 1994,Jammu & Kashmir,55,Electricity Quantity,5.0
1993 - 1994,Jharkhand,55,Electricity Quantity,
1993 - 1994,Karnataka,55,Electricity Quantity,351.0
1993 - 1994,Kerala,55,Electricity Quantity,15.0
1993 - 1994,Ladakh,55,Electricity Quantity,
1993 - 1994,Lakshadweep,55,Electricity Quantity,
1993 - 1994,Madhya Pradesh,55,Electricity Quantity,14.0
1993 - 1994,Maharashtra,55,Electricity Quantity,920.0
1993 - 1994,Manipur,55,Electricity Quantity,
1993 - 1994,Meghalaya,55,Electricity Quantity,
1993 - 1994,Mizoram,55,Electricity Quantity,
1993 - 1994,Nagaland,55,Electricity Quantity,
1993 - 1994,Orissa,55,Electricity Quantity,6.0
1993 - 1994,Puducherry,55,Electricity Quantity,4.0
1993 - 1994,Punjab,55,Electricity Quantity,464.0
1993 - 1994,Rajasthan,55,Electricity Quantity,47.0
1993 - 1994,Sikkim,55,Electricity Quantity,
1993 - 1994,Tamil Nadu,55,Electricity Quantity,1641.0
1993 - 1994,Telangana,55,Electricity Quantity,
1993 - 1994,Tripura,55,Electricity Quantity,
1993 - 1994,Uttar Pradesh,55,Electricity Quantity,174.0
1993 - 1994,Uttarakhand,55,Electricity Quantity,
1993 - 1994,West Bengal,55,Electricity Quantity,54.0
1994 - 1995,Andaman & Nicobar Islands,55,Electricity Quantity,
1994 - 1995,Andhra Pradesh,55,Electricity Quantity,36.0
1994 - 1995,Arunachal Pradesh,55,Electricity Quantity,
1994 - 1995,Assam,55,Electricity Quantity,
1994 - 1995,Bihar,55,Electricity Quantity,6.0
1994 - 1995,Chandigarh,55,Electricity Quantity,
1994 - 1995,Chhattisgarh,55,Electricity Quantity,
1994 - 1995,Dadra & Nagar Haveli,55,Electricity Quantity,
1994 - 1995,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
1994 - 1995,Daman & Diu,55,Electricity Quantity,3.0
1994 - 1995,Delhi,55,Electricity Quantity,656.0
1994 - 1995,Goa,55,Electricity Quantity,9.0
1994 - 1995,"Goa, Daman & Diu",55,Electricity Quantity,
1994 - 1995,Gujarat,55,Electricity Quantity,156.0
1994 - 1995,Haryana,55,Electricity Quantity,56.0
1994 - 1995,Himachal Pradesh,55,Electricity Quantity,
1994 - 1995,Jammu & Kashmir,55,Electricity Quantity,5.0
1994 - 1995,Jharkhand,55,Electricity Quantity,
1994 - 1995,Karnataka,55,Electricity Quantity,441.0
1994 - 1995,Kerala,55,Electricity Quantity,24.0
1994 - 1995,Ladakh,55,Electricity Quantity,
1994 - 1995,Lakshadweep,55,Electricity Quantity,
1994 - 1995,Madhya Pradesh,55,Electricity Quantity,9.0
1994 - 1995,Maharashtra,55,Electricity Quantity,791.0
1994 - 1995,Manipur,55,Electricity Quantity,
1994 - 1995,Meghalaya,55,Electricity Quantity,
1994 - 1995,Mizoram,55,Electricity Quantity,
1994 - 1995,Nagaland,55,Electricity Quantity,
1994 - 1995,Orissa,55,Electricity Quantity,6.0
1994 - 1995,Puducherry,55,Electricity Quantity,8.0
1994 - 1995,Punjab,55,Electricity Quantity,507.0
1994 - 1995,Rajasthan,55,Electricity Quantity,70.0
1994 - 1995,Sikkim,55,Electricity Quantity,
1994 - 1995,Tamil Nadu,55,Electricity Quantity,2022.0
1994 - 1995,Telangana,55,Electricity Quantity,
1994 - 1995,Tripura,55,Electricity Quantity,
1994 - 1995,Uttar Pradesh,55,Electricity Quantity,187.0
1994 - 1995,Uttarakhand,55,Electricity Quantity,
1994 - 1995,West Bengal,55,Electricity Quantity,36.0
1995 - 1996,Andaman & Nicobar Islands,55,Electricity Quantity,
1995 - 1996,Andhra Pradesh,55,Electricity Quantity,34.0
1995 - 1996,Arunachal Pradesh,55,Electricity Quantity,
1995 - 1996,Assam,55,Electricity Quantity,
1995 - 1996,Bihar,55,Electricity Quantity,6.0
1995 - 1996,Chandigarh,55,Electricity Quantity,
1995 - 1996,Chhattisgarh,55,Electricity Quantity,
1995 - 1996,Dadra & Nagar Haveli,55,Electricity Quantity,5.0
1995 - 1996,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
1995 - 1996,Daman & Diu,55,Electricity Quantity,6.0
1995 - 1996,Delhi,55,Electricity Quantity,672.0
1995 - 1996,Goa,55,Electricity Quantity,8.0
1995 - 1996,"Goa, Daman & Diu",55,Electricity Quantity,
1995 - 1996,Gujarat,55,Electricity Quantity,159.0
1995 - 1996,Haryana,55,Electricity Quantity,60.0
1995 - 1996,Himachal Pradesh,55,Electricity Quantity,
1995 - 1996,Jammu & Kashmir,55,Electricity Quantity,8.0
1995 - 1996,Jharkhand,55,Electricity Quantity,
1995 - 1996,Karnataka,55,Electricity Quantity,525.0
1995 - 1996,Kerala,55,Electricity Quantity,28.0
1995 - 1996,Ladakh,55,Electricity Quantity,
1995 - 1996,Lakshadweep,55,Electricity Quantity,
1995 - 1996,Madhya Pradesh,55,Electricity Quantity,12.0
1995 - 1996,Maharashtra,55,Electricity Quantity,930.0
1995 - 1996,Manipur,55,Electricity Quantity,
1995 - 1996,Meghalaya,55,Electricity Quantity,
1995 - 1996,Mizoram,55,Electricity Quantity,
1995 - 1996,Nagaland,55,Electricity Quantity,
1995 - 1996,Orissa,55,Electricity Quantity,9.0
1995 - 1996,Puducherry,55,Electricity Quantity,5.0
1995 - 1996,Punjab,55,Electricity Quantity,431.0
1995 - 1996,Rajasthan,55,Electricity Quantity,75.0
1995 - 1996,Sikkim,55,Electricity Quantity,
1995 - 1996,Tamil Nadu,55,Electricity Quantity,1817.0
1995 - 1996,Telangana,55,Electricity Quantity,
1995 - 1996,Tripura,55,Electricity Quantity,
1995 - 1996,Uttar Pradesh,55,Electricity Quantity,171.0
1995 - 1996,Uttarakhand,55,Electricity Quantity,
1995 - 1996,West Bengal,55,Electricity Quantity,48.0
1996 - 1997,Andaman & Nicobar Islands,55,Electricity Quantity,
1996 - 1997,Andhra Pradesh,55,Electricity Quantity,41.0
1996 - 1997,Arunachal Pradesh,55,Electricity Quantity,
1996 - 1997,Assam,55,Electricity Quantity,
1996 - 1997,Bihar,55,Electricity Quantity,
1996 - 1997,Chandigarh,55,Electricity Quantity,
1996 - 1997,Chhattisgarh,55,Electricity Quantity,
1996 - 1997,Dadra & Nagar Haveli,55,Electricity Quantity,4.0
1996 - 1997,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
1996 - 1997,Daman & Diu,55,Electricity Quantity,4.0
1996 - 1997,Delhi,55,Electricity Quantity,729.0
1996 - 1997,Goa,55,Electricity Quantity,7.0
1996 - 1997,"Goa, Daman & Diu",55,Electricity Quantity,
1996 - 1997,Gujarat,55,Electricity Quantity,145.0
1996 - 1997,Haryana,55,Electricity Quantity,78.0
1996 - 1997,Himachal Pradesh,55,Electricity Quantity,
1996 - 1997,Jammu & Kashmir,55,Electricity Quantity,8.0
1996 - 1997,Jharkhand,55,Electricity Quantity,
1996 - 1997,Karnataka,55,Electricity Quantity,482.0
1996 - 1997,Kerala,55,Electricity Quantity,27.0
1996 - 1997,Ladakh,55,Electricity Quantity,
1996 - 1997,Lakshadweep,55,Electricity Quantity,
1996 - 1997,Madhya Pradesh,55,Electricity Quantity,15.0
1996 - 1997,Maharashtra,55,Electricity Quantity,1212.0
1996 - 1997,Manipur,55,Electricity Quantity,
1996 - 1997,Meghalaya,55,Electricity Quantity,
1996 - 1997,Mizoram,55,Electricity Quantity,
1996 - 1997,Nagaland,55,Electricity Quantity,
1996 - 1997,Orissa,55,Electricity Quantity,12.0
1996 - 1997,Puducherry,55,Electricity Quantity,11.0
1996 - 1997,Punjab,55,Electricity Quantity,502.0
1996 - 1997,Rajasthan,55,Electricity Quantity,62.0
1996 - 1997,Sikkim,55,Electricity Quantity,
1996 - 1997,Tamil Nadu,55,Electricity Quantity,1853.0
1996 - 1997,Telangana,55,Electricity Quantity,
1996 - 1997,Tripura,55,Electricity Quantity,4.0
1996 - 1997,Uttar Pradesh,55,Electricity Quantity,148.0
1996 - 1997,Uttarakhand,55,Electricity Quantity,
1996 - 1997,West Bengal,55,Electricity Quantity,52.0
1997 - 1998,Andaman & Nicobar Islands,55,Electricity Quantity,
1997 - 1998,Andhra Pradesh,55,Electricity Quantity,48.0
1997 - 1998,Arunachal Pradesh,55,Electricity Quantity,
1997 - 1998,Assam,55,Electricity Quantity,
1997 - 1998,Bihar,55,Electricity Quantity,
1997 - 1998,Chandigarh,55,Electricity Quantity,
1997 - 1998,Chhattisgarh,55,Electricity Quantity,
1997 - 1998,Dadra & Nagar Haveli,55,Electricity Quantity,
1997 - 1998,Dadra & Nagar Haveli & Daman & Diu,55,Electricity Quantity,
1997 - 1998,Daman & Diu,55,Electricity Quantity,4.0
1997 - 1998,Delhi,55,Electricity Quantity,533.0
1997 - 1998,Goa,55,Electricity Quantity,6.0
1997 - 1998,"Goa, Daman & Diu",55,Electricity Quantity,
1997 - 1998,Gujarat,55,Electricity Quantity,145.0
1997 - 1998,Haryana,55,Electricity Quantity,97.0
1997 - 1998,Himachal Pradesh,55,Electricity Quantity,
1997 - 1998,Jammu & Kashmir,55,Electricity Quantity,7.0
1997 - 1998,Jharkhand,55,Electricity Quantity,
1997 - 1998,Karnataka,55,Electricity Quantity,552.0
1997 - 1998,Kerala,55,Electricity Quantity,32.0
1997 - 1998,Ladakh,55,Electricity Quantity,
1997 - 1998,Lakshadweep,55,Electricity Quantity,
